,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
38014,0.972,1.44,17.810879,PSO,GMM,"[3, 8, 2, 34, 2]",0.8400161,0.7228012
38015,0.9682,1.82,18.038338,PSO,GMM,"[3, 6, 2, 30, 2]",0.81547356,0.7204869
38016,0.9712,1.52,17.317656,PSO,GMM,"[4, 11, 2, 28, 2]",0.801918,0.7258918
38017,0.9716,1.48,17.501179,PSO,GMM,"[3, 11, 2, 31, 2]",0.84593344,0.70755935
38018,0.973,1.34,17.300215,PSO,GMM,"[3, 10, 2, 33, 2]",0.84062815,0.7120242
38019,0.9752,1.1199999999999999,16.644505,PSO,GMM,"[5, 12, 2, 30, 2]",0.8240206,0.72119737
38020,0.9722,1.4200000000000002,17.811522,PSO,GMM,"[3, 8, 2, 33, 2]",0.8769553,0.72009754
38021,0.9828,0.36,12.319855,PSO,GMM,"[6, 5, 9, 31, 2]",1.0496726,0.7116928
38022,0.9716,1.48,16.37101,PSO,GMM,"[6, 9, 2, 35, 2]",0.8245933,1.7207403
38023,0.9716,1.48,17.502079,PSO,GMM,"[3, 11, 2, 30, 2]",0.8190017,0.72627926
38024,0.979,0.74,14.313695,PSO,GMM,"[3, 10, 4, 28, 2]",0.8557811,0.7211118
38025,0.9564,3.0,12.56786,PSO,GMM,"[11, 4, 2, 34, 24]",0.86918163,0.71874094
38026,0.9678,1.8599999999999999,16.477343,PSO,GMM,"[16, 5, 2, 29, 2]",0.81756806,0.72708774
38027,0.9716,1.48,17.501179,PSO,GMM,"[3, 11, 2, 31, 2]",0.8237927,0.7386136
38028,0.975,1.1400000000000001,13.56981,PSO,GMM,"[3, 6, 5, 34, 2]",0.9425249,0.75489163
38029,0.972,1.44,18.026796,PSO,GMM,"[3, 7, 2, 32, 2]",0.8347001,0.7149329
38030,0.9734,1.3,14.3055725,PSO,GMM,"[3, 3, 10, 29, 2]",1.0361335,0.7175162
38031,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.7918327,0.7166405
38032,0.9726,1.38,12.023527,PSO,GMM,"[7, 11, 2, 27, 9]",0.86531496,0.8473258
38033,0.9692,1.72,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.95617056,0.7160034
38034,0.9682,1.82,17.51143,PSO,GMM,"[3, 9, 2, 32, 2]",0.80840063,0.7111056
38035,0.9672,1.92,18.049076,PSO,GMM,"[3, 5, 2, 29, 2]",0.78555965,0.713007
38036,0.9718,1.46,18.021645,PSO,GMM,"[3, 8, 2, 27, 2]",0.7768395,0.70582485
38037,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.7911122,0.76430464
38038,0.9682,1.82,18.038338,PSO,GMM,"[3, 6, 2, 30, 2]",0.8234236,0.7134826
38039,0.9736,1.28,17.49927,PSO,GMM,"[3, 12, 2, 27, 2]",0.7891052,0.6998863
38040,0.9666,1.9800000000000002,17.840115,PSO,GMM,"[3, 5, 2, 34, 2]",0.9912336,0.7622268
38041,0.9754,1.0999999999999999,13.254946,PSO,GMM,"[3, 9, 6, 27, 2]",0.90890336,0.7241483
38042,0.9676,1.8800000000000001,17.828995,PSO,GMM,"[3, 6, 2, 36, 2]",0.8401773,0.7543993
38043,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.7892871,0.7177172
38044,0.9714,1.5,17.502079,PSO,GMM,"[3, 11, 2, 30, 2]",0.848295,0.73750186
38045,0.9706,1.58,11.988478,PSO,GMM,"[7, 5, 2, 33, 20]",0.8386247,0.79117465
38046,0.9716,1.48,16.307049,PSO,GMM,"[18, 8, 2, 32, 2]",0.89161396,0.7583575
38047,0.9716,1.48,18.027695,PSO,GMM,"[3, 7, 2, 31, 2]",0.83910036,0.7654486
38048,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.8199656,0.7393265
38049,0.9682,1.82,18.038338,PSO,GMM,"[3, 6, 2, 30, 2]",0.83387756,0.70964456
38050,0.9782,0.8200000000000001,13.771216,PSO,GMM,"[3, 7, 6, 26, 2]",0.88358307,0.72031045
38051,0.9688,1.76,17.514128,PSO,GMM,"[3, 9, 2, 29, 2]",0.8156965,0.7299917
38052,0.972,1.44,13.056385,PSO,GMM,"[7, 7, 2, 31, 6]",0.866848,0.79392886
38053,0.9718,1.46,18.021645,PSO,GMM,"[3, 8, 2, 27, 2]",0.801373,0.72082615
38054,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.8955169,0.71064115
38055,0.9692,1.72,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.8359051,0.7234962
38056,0.9684,1.7999999999999998,18.04014,PSO,GMM,"[3, 6, 2, 28, 2]",0.7981024,0.72984314
38057,0.9676,1.8800000000000001,18.048176,PSO,GMM,"[3, 5, 2, 30, 2]",0.8493242,0.7119732
38058,0.9484,3.8,19.100681,PSO,GMM,"[3, 3, 2, 28, 2]",0.7820389,0.7179947
38059,0.9712,1.52,17.506592,PSO,GMM,"[3, 11, 2, 25, 2]",0.7640946,0.75845075
38060,0.9682,1.82,18.038338,PSO,GMM,"[3, 6, 2, 30, 2]",0.91018915,0.71404886
38061,0.9736,1.28,17.49927,PSO,GMM,"[3, 12, 2, 27, 2]",0.7844434,0.70622253
38062,0.972,1.44,18.026796,PSO,GMM,"[3, 7, 2, 32, 2]",0.8188405,0.72038746
38063,0.9556,3.08,19.08,PSO,GMM,"[3, 4, 2, 27, 2]",0.7934923,0.7151165
38064,0.9716,1.48,18.027695,PSO,GMM,"[3, 7, 2, 31, 2]",0.8445661,0.722713
38065,0.9696,1.68,12.943509,PSO,GMM,"[3, 9, 2, 32, 16]",0.84619427,0.7223358
38066,0.9604,2.6,17.560602,PSO,GMM,"[14, 4, 2, 28, 2]",0.82060957,0.74132705
38067,0.9668,1.96,17.840757,PSO,GMM,"[3, 5, 2, 33, 2]",0.8297491,0.71084833
38068,0.9718,1.46,17.511242,PSO,GMM,"[3, 10, 2, 26, 2]",0.7873006,0.7171023
38069,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.7965474,0.7258992
38070,0.9766,0.98,14.318388,PSO,GMM,"[3, 9, 4, 29, 2]",0.889766,0.7672739
38071,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.8192668,0.7208228
38072,0.9672,1.92,18.047277,PSO,GMM,"[3, 5, 2, 31, 2]",0.8278372,0.85503125
38073,0.9714,1.5,18.031298,PSO,GMM,"[3, 7, 2, 27, 2]",0.80674815,0.7012253
38074,0.9716,1.48,18.030396,PSO,GMM,"[3, 7, 2, 28, 2]",0.8356631,0.7157533
38075,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.928869,0.72097826
38076,0.9688,1.76,17.514128,PSO,GMM,"[3, 9, 2, 29, 2]",0.81459665,0.7351296
38077,0.9692,1.72,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.8408022,0.7101612
38078,0.972,1.44,18.026796,PSO,GMM,"[3, 7, 2, 32, 2]",0.8353293,0.7828977
38079,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.71437,0.72157025
38080,0.9722,1.4200000000000002,17.510338,PSO,GMM,"[3, 10, 2, 27, 2]",0.73529243,0.71438265
38081,0.974,1.24,17.484755,PSO,GMM,"[3, 14, 2, 31, 2]",0.7972052,0.7186258
38082,0.9728,1.3599999999999999,17.509434,PSO,GMM,"[3, 10, 2, 28, 2]",0.7793493,0.81466985
38083,0.9722,1.4200000000000002,18.01984,PSO,GMM,"[3, 8, 2, 29, 2]",0.8433473,0.71390176
38084,0.9682,1.82,18.038338,PSO,GMM,"[3, 6, 2, 30, 2]",0.8413918,0.7105119
38085,0.9744,1.2,12.985126,PSO,GMM,"[3, 11, 2, 31, 12]",0.9186516,0.7097981
38086,0.94,4.64,17.71262,PSO,GMM,"[10, 3, 2, 28, 2]",0.82030106,0.72055244
38087,0.9686,1.78,17.305809,PSO,GMM,"[3, 9, 2, 33, 2]",0.8280301,0.7693465
38088,0.969,1.7399999999999998,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.79133487,0.70906234
38089,0.9724,1.4000000000000001,18.017143,PSO,GMM,"[3, 8, 2, 32, 2]",0.740072,0.7055514
38090,0.9726,1.38,17.500282,PSO,GMM,"[3, 11, 2, 32, 2]",0.80554295,0.70739365
38091,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.81378174,0.7147505
38092,0.9554,3.1,19.079098,PSO,GMM,"[3, 4, 2, 28, 2]",0.8874395,0.84561276
38093,0.969,1.7399999999999998,17.515028,PSO,GMM,"[3, 9, 2, 28, 2]",0.8947377,0.7138908
38094,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.8449509,0.7007396
38095,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.8266301,0.70738673
38096,0.9722,1.4200000000000002,17.510338,PSO,GMM,"[3, 10, 2, 27, 2]",0.7669151,0.71009374
38097,0.9728,1.3599999999999999,17.507633,PSO,GMM,"[3, 10, 2, 30, 2]",0.87825155,0.72801805
38098,0.9716,1.48,17.501179,PSO,GMM,"[3, 11, 2, 31, 2]",0.8708019,0.7069528
38099,0.9668,1.96,17.840757,PSO,GMM,"[3, 5, 2, 33, 2]",0.9081814,0.7232337
38100,0.9682,1.82,18.03744,PSO,GMM,"[3, 6, 2, 31, 2]",0.80120635,0.71363616
38101,0.9728,1.3599999999999999,17.506733,PSO,GMM,"[3, 10, 2, 31, 2]",0.84960365,0.70898604
38102,0.9682,1.82,17.51143,PSO,GMM,"[3, 9, 2, 32, 2]",0.80527616,0.71372247
38103,0.9736,1.28,17.496565,PSO,GMM,"[3, 12, 2, 30, 2]",0.82349205,0.7163851
38104,0.9672,1.92,18.04638,PSO,GMM,"[3, 5, 2, 32, 2]",0.83091736,0.7938955
38105,0.9734,1.3,14.006065,PSO,GMM,"[3, 8, 2, 29, 8]",0.78947353,0.7097962
38106,0.9704,1.6,17.09418,PSO,GMM,"[6, 7, 2, 31, 2]",0.83220434,0.70946026
38107,0.9732,1.32,17.508533,PSO,GMM,"[3, 10, 2, 29, 2]",0.80658126,0.7287488
38108,0.9676,1.8800000000000001,17.830921,PSO,GMM,"[3, 6, 2, 33, 2]",0.88504624,0.7121508
38109,0.9692,1.72,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.81958723,0.74681354
38110,0.9732,1.32,17.494768,PSO,GMM,"[3, 12, 2, 32, 2]",0.8191004,0.71795297
38111,0.9692,1.72,17.513227,PSO,GMM,"[3, 9, 2, 30, 2]",0.92401314,0.70779324
38112,0.9672,1.92,18.04638,PSO,GMM,"[3, 5, 2, 32, 2]",0.8193276,1.0390365
38113,0.9724,1.4000000000000001,18.02074,PSO,GMM,"[3, 8, 2, 28, 2]",0.8276565,0.70760775
38114,0.9716,1.48,18.027695,PSO,GMM,"[3, 7, 2, 31, 2]",0.8126116,0.7146208
38115,0.9688,1.76,17.514128,PSO,GMM,"[3, 9, 2, 29, 2]",0.75053287,0.73456264
38116,0.9714,1.5,18.031298,PSO,GMM,"[3, 7, 2, 27, 2]",0.7887602,0.7157922
38117,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.84971833,0.7085974
38118,0.9716,1.48,17.501179,PSO,GMM,"[3, 11, 2, 31, 2]",0.75327706,0.7185004
38119,0.9688,1.76,17.514128,PSO,GMM,"[3, 9, 2, 29, 2]",0.8571205,0.721926
38120,0.955,3.1399999999999997,18.869877,PSO,GMM,"[3, 4, 2, 33, 2]",0.7460635,0.72944355
38121,0.9684,1.7999999999999998,18.04014,PSO,GMM,"[3, 6, 2, 28, 2]",0.8223274,0.7185142
38122,0.9668,1.96,17.840757,PSO,GMM,"[3, 5, 2, 33, 2]",0.8491583,0.79920125
38123,0.9722,1.4200000000000002,18.01984,PSO,GMM,"[3, 8, 2, 29, 2]",0.8345804,0.71716714
38124,0.9682,1.82,18.03744,PSO,GMM,"[3, 6, 2, 31, 2]",0.8560791,0.7420654
38125,0.967,1.94,15.066717,PSO,GMM,"[3, 6, 2, 28, 4]",0.7868316,0.71321106
38126,0.974,1.24,16.118673,PSO,GMM,"[10, 10, 2, 31, 2]",0.8424523,0.7135911
38127,0.9682,1.82,18.03744,PSO,GMM,"[3, 6, 2, 31, 2]",0.827564,0.78307486
38128,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.83090425,0.7243867
38129,0.9722,1.4200000000000002,18.01984,PSO,GMM,"[3, 8, 2, 29, 2]",0.7159414,0.70956445
38130,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.9116359,0.7086177
38131,0.9688,1.76,17.514128,PSO,GMM,"[3, 9, 2, 29, 2]",0.77313495,0.7131963
38132,0.9684,1.7999999999999998,17.512327,PSO,GMM,"[3, 9, 2, 31, 2]",0.8271158,0.8137195
38133,0.9716,1.48,18.030396,PSO,GMM,"[3, 7, 2, 28, 2]",0.7953,0.70900106
38134,0.9722,1.4200000000000002,17.510338,PSO,GMM,"[3, 10, 2, 27, 2]",0.79487824,0.7998178
38135,0.9684,1.7999999999999998,18.04014,PSO,GMM,"[3, 6, 2, 28, 2]",0.80855465,0.710896
38136,0.9724,1.4000000000000001,18.02074,PSO,GMM,"[3, 8, 2, 28, 2]",0.7785306,0.7158463
38137,0.9684,1.7999999999999998,18.04014,PSO,GMM,"[3, 6, 2, 28, 2]",0.78313804,0.7102976
38138,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.84579253,0.71293664
38139,0.9712,1.52,17.506592,PSO,GMM,"[3, 11, 2, 25, 2]",0.78512955,0.74385166
38140,0.9722,1.4200000000000002,18.01984,PSO,GMM,"[3, 8, 2, 29, 2]",0.79118896,0.71099687
38141,0.9674,1.9,18.041946,PSO,GMM,"[3, 6, 2, 26, 2]",0.780396,0.7182996
38142,0.9478,3.8600000000000003,19.09978,PSO,GMM,"[3, 3, 2, 29, 2]",0.81043196,0.7068207
38143,0.9676,1.8800000000000001,18.041042,PSO,GMM,"[3, 6, 2, 27, 2]",0.7776675,0.7296879
38144,0.9722,1.4200000000000002,17.510338,PSO,GMM,"[3, 10, 2, 27, 2]",0.78066516,0.72973585
38145,0.9714,1.5,18.031298,PSO,GMM,"[3, 7, 2, 27, 2]",0.8151672,0.71774864
38146,0.968,1.8399999999999999,16.616838,PSO,GMM,"[11, 6, 2, 27, 2]",0.77594495,0.73507
38147,0.972,1.44,17.810879,PSO,GMM,"[3, 8, 2, 34, 2]",0.9192562,0.71296215
38148,0.972,1.44,17.512146,PSO,GMM,"[3, 10, 2, 25, 2]",0.78605294,0.70894265
38149,0.9722,1.4200000000000002,17.811522,PSO,GMM,"[3, 8, 2, 33, 2]",0.8348675,0.72334933
38150,0.9672,1.92,18.049076,PSO,GMM,"[3, 5, 2, 29, 2]",0.8285558,0.70905304
38151,0.9716,1.48,18.032202,PSO,GMM,"[3, 7, 2, 26, 2]",0.8003335,0.7175281
38152,0.967,1.94,18.05088,PSO,GMM,"[3, 5, 2, 27, 2]",0.79800105,0.85335636
38153,0.9724,1.4000000000000001,18.02074,PSO,GMM,"[3, 8, 2, 28, 2]",0.6675396,0.756598
38154,0.9686,1.78,17.516836,PSO,GMM,"[3, 9, 2, 26, 2]",0.8444421,0.7787523
38155,0.9548,3.16,19.078196,PSO,GMM,"[3, 4, 2, 29, 2]",0.78293896,0.7235415
38156,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.84694695,0.7295244
38157,0.9716,1.48,18.028593,PSO,GMM,"[3, 7, 2, 30, 2]",0.84256506,0.70413804
38158,0.9676,1.8800000000000001,18.041042,PSO,GMM,"[3, 6, 2, 27, 2]",0.76505136,0.7538891
38159,0.9714,1.5,18.031298,PSO,GMM,"[3, 7, 2, 27, 2]",0.7898016,0.7546172
38160,0.9712,1.52,17.506592,PSO,GMM,"[3, 11, 2, 25, 2]",0.80092883,0.70745397
38161,0.9716,1.48,18.022549,PSO,GMM,"[3, 8, 2, 26, 2]",0.8226392,0.71695495
38162,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.8188596,3.2970877
38163,0.9728,1.3599999999999999,17.509434,PSO,GMM,"[3, 10, 2, 28, 2]",0.7723551,0.71725035
38164,0.972,1.44,17.50388,PSO,GMM,"[3, 11, 2, 28, 2]",0.79033756,0.7176635
38165,0.9684,1.7999999999999998,17.515932,PSO,GMM,"[3, 9, 2, 27, 2]",0.7615781,0.7177341
38166,0.9396,4.68,18.096628,PSO,GMM,"[7, 3, 2, 25, 2]",0.78128767,0.7114799
38167,0.9728,1.3599999999999999,17.507633,PSO,GMM,"[3, 10, 2, 30, 2]",0.87318707,0.77606654
38168,0.9718,1.46,18.021645,PSO,GMM,"[3, 8, 2, 27, 2]",0.84259176,0.7071326
38169,0.9684,1.7999999999999998,17.512327,PSO,GMM,"[3, 9, 2, 31, 2]",0.8021941,0.710289
38170,0.969,1.7399999999999998,17.515028,PSO,GMM,"[3, 9, 2, 28, 2]",0.7666166,0.7169509
38171,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.8964591,0.7800448
38172,0.969,1.7399999999999998,15.134845,PSO,GMM,"[3, 5, 2, 26, 3]",0.82552385,0.7974112
38173,0.969,1.7399999999999998,17.515028,PSO,GMM,"[3, 9, 2, 28, 2]",0.79425526,0.71658945
38174,0.9724,1.4000000000000001,18.01894,PSO,GMM,"[3, 8, 2, 30, 2]",0.82462573,0.70922256
38175,0.9716,1.48,18.027695,PSO,GMM,"[3, 7, 2, 31, 2]",0.8128853,0.7753396
38176,0.9724,1.4000000000000001,18.02074,PSO,GMM,"[3, 8, 2, 28, 2]",0.87338805,0.71841764
38177,0.9728,1.3599999999999999,17.507633,PSO,GMM,"[3, 10, 2, 30, 2]",0.93089247,0.7221339
38178,0.9716,1.48,18.032202,PSO,GMM,"[3, 7, 2, 26, 2]",0.7763035,0.72069955
38179,0.9682,1.82,18.03744,PSO,GMM,"[3, 6, 2, 31, 2]",0.83350134,0.70902896
38180,0.9716,1.48,18.032202,PSO,GMM,"[3, 7, 2, 26, 2]",0.83470273,0.72506523
38181,0.9732,1.32,17.508533,PSO,GMM,"[3, 10, 2, 29, 2]",0.80364275,0.7124734
38182,0.9716,1.48,17.502079,PSO,GMM,"[3, 11, 2, 30, 2]",0.7622106,0.7201121
38183,0.9718,1.46,18.029493,PSO,GMM,"[3, 7, 2, 29, 2]",0.8091271,0.7574909
38184,0.9716,1.48,18.027695,PSO,GMM,"[3, 7, 2, 31, 2]",0.8225758,0.71641517
38185,0.9714,1.5,18.031298,PSO,GMM,"[3, 7, 2, 27, 2]",0.7578654,0.72788286
38186,0.9684,1.7999999999999998,18.04014,PSO,GMM,"[3, 6, 2, 28, 2]",0.8207643,0.7096491
38187,0.9716,1.48,18.032202,PSO,GMM,"[3, 7, 2, 26, 2]",0.8254204,0.72518253
38188,0.9682,1.82,18.03744,PSO,GMM,"[3, 6, 2, 31, 2]",0.85030985,0.71736646
38189,0.9716,1.48,18.030396,PSO,GMM,"[3, 7, 2, 28, 2]",0.73146915,0.7307353
38190,0.972,1.44,17.50388,PSO,GMM,"[3, 11, 2, 28, 2]",0.78741574,0.72584796
38191,0.9682,1.82,17.51143,PSO,GMM,"[3, 9, 2, 32, 2]",0.8013923,0.81753826
38192,0.9822,0.42,7.5705585,BH,GMM,"[8, 48, 44, 3, 23]",1.4668868,0.71978617
38193,0.9848,0.16,5.4810286,BH,GMM,"[37, 25, 17, 9, 30]",1.0640185,0.7104361
38194,0.9864,0.0,4.7314653,BH,GMM,"[20, 33, 43, 41, 31]",1.7507758,0.7649877
38195,0.984,0.24,10.710219,BH,GMM,"[12, 12, 21, 42, 2]",1.5417006,0.73128843
38196,0.9862,0.02,5.854276,BH,GMM,"[26, 34, 33, 24, 5]",1.5380785,0.72306347
38197,0.9866,-0.02,5.5051746,BH,GMM,"[16, 38, 15, 35, 21]",1.4158294,0.7305007
38198,0.9864,0.0,6.8921785,BH,GMM,"[7, 49, 44, 10, 8]",1.5979702,0.7051835
38199,0.9864,0.0,4.8051395,BH,GMM,"[28, 46, 23, 37, 32]",1.5677123,0.7048793
38200,0.9822,0.42,6.5941844,BH,GMM,"[16, 11, 5, 20, 34]",0.8809898,0.75829077
38201,0.9862,0.02,6.104853,BH,GMM,"[5, 22, 33, 31, 24]",1.6077788,0.70695686
38202,0.9872,-0.08,4.6325545,BH,GMM,"[46, 28, 32, 49, 48]",1.6672151,0.7803185
38203,0.986,0.04,5.56825,BH,GMM,"[25, 15, 38, 40, 15]",1.747695,0.71092534
38204,0.9862,0.02,6.4504137,BH,GMM,"[29, 16, 7, 32, 27]",1.0572948,0.7144067
38205,0.9758,1.06,11.048381,BH,GMM,"[7, 23, 2, 31, 38]",0.8797133,0.7008958
38206,0.9858,0.06,4.6713114,BH,GMM,"[40, 30, 29, 46, 46]",1.5452142,0.74661446
38207,0.9834,0.3,8.565659,BH,GMM,"[7, 5, 14, 10, 8]",1.0311012,0.7224748
38208,0.9856,0.08,4.676285,BH,GMM,"[44, 21, 39, 39, 32]",1.6427298,0.71497464
38209,0.9856,0.08,6.0302324,BH,GMM,"[40, 30, 6, 31, 21]",0.85779667,0.76152015
38210,0.9862,0.02,6.0404034,BH,GMM,"[34, 37, 6, 39, 9]",1.0485413,0.8071952
38211,0.9846,0.18,6.568979,BH,GMM,"[25, 7, 30, 28, 13]",1.4929662,0.71383
38212,0.9854,0.1,6.621545,BH,GMM,"[6, 44, 40, 7, 27]",1.4294779,0.7141535
38213,0.9862,0.02,5.667692,BH,GMM,"[33, 23, 13, 13, 34]",1.0282931,0.717067
38214,0.986,0.04,4.938862,BH,GMM,"[16, 29, 39, 37, 35]",1.6662378,0.727689
38215,0.9854,0.1,7.144915,BH,GMM,"[8, 10, 17, 38, 6]",1.5424082,0.71287036
38216,0.985,0.13999999999999999,5.585547,BH,GMM,"[22, 33, 29, 25, 9]",1.4389083,0.771225
38217,0.9866,-0.02,5.567758,BH,GMM,"[13, 34, 11, 34, 25]",1.1851625,0.7574022
38218,0.986,0.04,6.3934965,BH,GMM,"[7, 45, 42, 14, 12]",1.5950632,0.7120621
38219,0.9864,0.0,4.6985917,BH,GMM,"[25, 42, 19, 33, 35]",1.4027848,0.744622
38220,0.9746,1.18,10.689117,BH,GMM,"[17, 15, 2, 24, 38]",0.82329845,0.70789576
38221,0.9848,0.16,5.925381,BH,GMM,"[7, 22, 29, 34, 28]",1.4532809,0.72313094
38222,0.9858,0.06,4.689211,BH,GMM,"[42, 24, 28, 45, 44]",1.7314956,0.7078192
38223,0.9864,0.0,5.0392947,BH,GMM,"[21, 19, 34, 36, 19]",1.6062338,0.71899486
38224,0.9848,0.16,7.0258126,BH,GMM,"[25, 20, 3, 33, 31]",0.929297,0.7137778
38225,0.9764,1.0,11.219286,BH,GMM,"[5, 20, 2, 30, 37]",0.9191587,0.71546435
38226,0.9858,0.06,4.732737,BH,GMM,"[36, 26, 25, 42, 42]",1.5564322,0.71913266
38227,0.9844,0.2,7.5972824,BH,GMM,"[6, 9, 10, 14, 12]",0.9638481,0.7212641
38228,0.9858,0.06,4.5432324,BH,GMM,"[40, 23, 35, 40, 34]",1.7502761,0.70728016
38229,0.9832,0.32,5.829629,BH,GMM,"[36, 27, 5, 33, 25]",0.9922912,0.7549343
38230,0.9862,0.02,5.5427556,BH,GMM,"[30, 33, 9, 35, 13]",1.080348,0.718734
38231,0.985,0.13999999999999999,6.1386666,BH,GMM,"[21, 11, 26, 29, 10]",1.3580039,0.7131188
38232,0.986,0.04,6.1523104,BH,GMM,"[5, 40, 36, 11, 31]",1.5406933,0.71899104
38233,0.9858,0.06,5.4229007,BH,GMM,"[29, 20, 9, 17, 38]",1.0027406,0.7284045
38234,0.9854,0.1,5.049677,BH,GMM,"[12, 25, 35, 33, 39]",1.8474438,0.72242665
38235,0.985,0.13999999999999999,7.060363,BH,GMM,"[6, 14, 13, 34, 10]",1.328558,0.7370963
38236,0.9856,0.08,5.7856984,BH,GMM,"[18, 29, 25, 29, 13]",1.4972854,0.72364736
38237,0.985,0.13999999999999999,6.612246,BH,GMM,"[9, 30, 7, 30, 29]",1.0048354,0.71564317
38238,0.9848,0.16,6.8548665,BH,GMM,"[4, 41, 38, 18, 16]",1.7292192,0.7123177
38239,0.9864,0.0,5.2886024,BH,GMM,"[21, 39, 15, 29, 35]",1.3635023,0.7832844
38240,0.9772,0.9199999999999999,10.572983,BH,GMM,"[13, 19, 2, 28, 40]",0.831913,0.70899034
38241,0.985,0.13999999999999999,6.264177,BH,GMM,"[5, 21, 25, 30, 32]",2.2724853,0.7517493
38242,0.9868,-0.04,4.7498803,BH,GMM,"[38, 20, 24, 41, 40]",1.4978371,0.7592962
38243,0.9862,0.02,5.2811246,BH,GMM,"[17, 21, 30, 34, 23]",1.5535171,0.7081137
38244,0.9746,1.18,10.100015,BH,GMM,"[21, 24, 2, 34, 35]",0.90407825,0.7521446
38245,0.9766,0.98,11.898011,BH,GMM,"[4, 18, 2, 29, 36]",0.87163377,0.742749
38246,0.9856,0.08,4.84185,BH,GMM,"[32, 22, 21, 38, 38]",1.4920008,0.7309754
38247,0.9858,0.06,7.7395577,BH,GMM,"[6, 13, 6, 18, 16]",0.87690616,0.7964661
38248,0.987,-0.06,4.7785463,BH,GMM,"[36, 19, 31, 36, 38]",1.5891273,0.7022617
38249,0.9754,1.0999999999999999,10.383324,BH,GMM,"[32, 23, 2, 31, 25]",0.83544564,0.7276981
38250,0.9826,0.38,6.221332,BH,GMM,"[26, 32, 5, 31, 17]",1.0672784,0.7251234
38251,0.986,0.04,6.1303444,BH,GMM,"[17, 15, 22, 30, 14]",1.4888511,0.72749066
38252,0.9862,0.02,6.2117167,BH,GMM,"[5, 36, 32, 15, 34]",1.5631495,0.7242553
38253,0.9822,0.42,6.2981653,BH,GMM,"[25, 16, 5, 21, 39]",0.9539845,0.7169366
38254,0.9856,0.08,5.8735757,BH,GMM,"[8, 21, 31, 29, 38]",1.5376618,0.7319062
38255,0.986,0.04,6.2454076,BH,GMM,"[10, 18, 12, 33, 14]",1.183682,0.7333245
38256,0.9858,0.06,5.6905804,BH,GMM,"[14, 29, 21, 25, 17]",1.3324478,0.71831846
38257,0.9838,0.26,8.172146,BH,GMM,"[5, 26, 3, 26, 32]",0.8486841,0.74642897
38258,0.9824,0.4,7.0902514,BH,GMM,"[3, 37, 34, 14, 20]",1.5894997,0.731107
38259,0.9874,-0.1,5.3652244,BH,GMM,"[17, 35, 11, 25, 36]",1.1669462,0.80425
38260,0.978,0.84,10.727193,BH,GMM,"[9, 20, 2, 30, 36]",0.8696673,0.71303606
38261,0.9808,0.5599999999999999,6.9716015,BH,GMM,"[3, 18, 21, 26, 36]",1.4242,0.71631527
38262,0.9872,-0.08,5.10484,BH,GMM,"[34, 16, 20, 37, 36]",1.4886172,0.72186065
38263,0.9866,-0.02,5.523273,BH,GMM,"[13, 17, 26, 33, 20]",1.3517275,0.75967145
38264,0.9756,1.08,10.343905,BH,GMM,"[17, 27, 2, 32, 39]",0.892576,0.7208669
38265,0.976,1.04,12.08869,BH,GMM,"[3, 17, 2, 28, 36]",0.8338542,0.7252915
38266,0.9866,-0.02,4.920241,BH,GMM,"[28, 18, 17, 34, 34]",1.4239917,0.7097781
38267,0.9836,0.27999999999999997,8.515462,BH,GMM,"[6, 15, 4, 19, 20]",0.89423895,0.70832944
