,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
39831,0.9856,-0.1,5.234653,GA,GMM,"[14, 23, 37, 28, 33]",1.6887138,5.3671227
39832,0.9846,0.0,5.0656037,GA,GMM,"[25, 29, 37, 32, 31]",1.6395545,0.6507206
39833,0.9852,-0.06,5.007253,GA,GMM,"[22, 22, 50, 43, 19]",1.8779211,0.6285238
39834,0.985,-0.04,4.482979,GA,GMM,"[43, 39, 49, 19, 41]",1.72208,0.6645632
39835,0.9852,-0.06,4.256311,GA,GMM,"[46, 43, 43, 39, 37]",1.7431664,0.67247295
39836,0.982,0.26,8.103697,GA,GMM,"[40, 7, 41, 4, 13]",1.4348452,0.7017038
39837,0.9632,2.1399999999999997,9.015714,GA,GMM,"[29, 26, 5, 4, 5]",0.791553,0.69161963
39838,0.9762,0.84,7.3178167,GA,GMM,"[29, 42, 14, 4, 24]",0.973943,0.66190934
39839,0.9834,0.12,7.226406,GA,GMM,"[40, 26, 35, 4, 13]",0.0,0.0
39840,0.9728,1.18,7.2317395,GA,GMM,"[40, 26, 35, 3, 13]",2.1980433,0.66759706
39841,0.9616,2.3,7.202452,GA,GMM,"[40, 38, 14, 3, 24]",0.97109914,0.69637895
39842,0.9628,2.18,7.19324,GA,GMM,"[40, 42, 14, 3, 24]",0.9565146,0.7123563
39843,0.981,0.36,7.130579,GA,GMM,"[29, 42, 42, 4, 13]",1.4490671,0.6670263
39844,0.9688,1.58,7.1317844,GA,GMM,"[14, 42, 37, 3, 24]",1.5029526,0.6654849
39845,0.9836,0.1,6.003182,GA,GMM,"[29, 23, 14, 28, 11]",1.1217067,0.64747405
39846,0.9836,0.1,5.8052263,GA,GMM,"[29, 42, 11, 19, 9]",2.6703398,0.6898732
39847,0.9848,-0.02,5.404581,GA,GMM,"[8, 26, 35, 38, 44]",1.722969,0.64040637
39848,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.96706843,0.692801
39849,0.9684,1.6199999999999999,8.234674,GA,GMM,"[14, 7, 37, 3, 24]",1.4563625,0.65765405
39850,0.982,0.26,8.103697,GA,GMM,"[40, 7, 41, 4, 13]",0.0,0.0
39851,0.9808,0.38,7.7667823,GA,GMM,"[39, 26, 14, 4, 13]",0.9406848,0.699244
39852,0.9624,2.22,7.155945,GA,GMM,"[40, 36, 14, 3, 31]",0.9726219,0.70953536
39853,0.982,0.26,7.1316934,GA,GMM,"[29, 42, 34, 4, 13]",1.3300307,0.659863
39854,0.9788,0.58,6.662235,GA,GMM,"[40, 38, 41, 4, 24]",1.4412727,0.73273253
39855,0.9794,0.52,6.6538587,GA,GMM,"[40, 42, 35, 4, 24]",1.8952477,5.128643
39856,0.9834,0.12,6.4018855,GA,GMM,"[40, 7, 24, 19, 13]",1.3290744,0.75067425
39857,0.9844,0.02,6.199812,GA,GMM,"[40, 7, 42, 20, 12]",1.7111101,4.9639935
39858,0.9858,-0.12,5.919118,GA,GMM,"[40, 7, 41, 15, 40]",1.625768,0.6368611
39859,0.9846,0.0,5.338388,GA,GMM,"[40, 23, 41, 28, 11]",3.6036448,0.7066419
39860,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.0,0.0
39861,0.969,1.5599999999999998,8.764172,GA,GMM,"[29, 8, 14, 3, 13]",0.9459634,0.663846
39862,0.9786,0.6,8.635256,GA,GMM,"[39, 8, 14, 4, 13]",0.92337584,1.6965923
39863,0.969,1.5599999999999998,8.610817,GA,GMM,"[44, 8, 14, 3, 13]",0.9153564,0.672488
39864,0.9742,1.04,8.411053,GA,GMM,"[29, 8, 14, 4, 24]",0.94482803,0.72926617
39865,0.9626,2.1999999999999997,8.302458,GA,GMM,"[39, 7, 14, 3, 24]",0.9610753,0.66390824
39866,0.973,1.16,8.109031,GA,GMM,"[40, 7, 41, 3, 13]",1.4494593,0.6661122
39867,0.9808,0.38,7.8903637,GA,GMM,"[29, 26, 14, 4, 13]",0.98146105,0.6746144
39868,0.9808,0.38,7.8903637,GA,GMM,"[29, 26, 14, 4, 13]",0.93664956,0.68162394
39869,0.9814,0.32,6.3197684,GA,GMM,"[40, 20, 14, 7, 31]",1.5895233,0.6699374
39870,0.985,-0.04,6.2164273,GA,GMM,"[35, 7, 37, 25, 13]",1.5768273,0.6956873
39871,0.9852,-0.06,4.9062066,GA,GMM,"[16, 36, 37, 29, 44]",1.7389853,0.6633496
39872,0.978,0.66,9.101798,GA,GMM,"[14, 8, 14, 4, 13]",0.9762633,0.7227714
39873,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.0,0.0
39874,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.9817128,0.6711476
39875,0.9786,0.6,8.635256,GA,GMM,"[39, 8, 14, 4, 13]",0.9571309,0.73311853
39876,0.9766,0.8,8.634957,GA,GMM,"[39, 8, 15, 4, 13]",1.0386417,0.6671064
39877,0.9626,2.1999999999999997,8.302458,GA,GMM,"[39, 7, 14, 3, 24]",0.9505267,0.69151473
39878,0.877,10.76,10.106915,GA,GMM,"[16, 4, 14, 4, 13]",0.99300575,0.70864797
39879,0.9802,0.44,7.7874312,GA,GMM,"[39, 20, 14, 4, 13]",0.97819924,0.66941714
39880,0.983,0.16,7.537677,GA,GMM,"[40, 7, 14, 7, 16]",0.95929766,0.78312135
39881,0.9626,2.1999999999999997,7.3938,GA,GMM,"[39, 20, 14, 3, 31]",0.945168,0.7190623
39882,0.965,1.96,7.217077,GA,GMM,"[38, 34, 14, 3, 25]",0.9409838,0.7308855
39883,0.9814,0.32,6.667326,GA,GMM,"[25, 8, 14, 40, 13]",1.241497,0.6748488
39884,0.9786,0.6,9.901678,GA,GMM,"[4, 14, 11, 4, 13]",0.90682745,0.68737817
39885,0.978,0.66,9.101798,GA,GMM,"[14, 8, 14, 4, 13]",0.0,0.0
39886,0.978,0.66,9.101798,GA,GMM,"[14, 8, 14, 4, 13]",0.931334,0.68860936
39887,0.879,10.56,9.693611,GA,GMM,"[39, 4, 14, 4, 13]",0.9185684,0.6886921
39888,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.9431114,0.71823025
39889,0.9784,0.62,8.758838,GA,GMM,"[29, 8, 14, 4, 13]",0.98444533,0.72461176
39890,0.9772,0.74,8.327338,GA,GMM,"[39, 8, 14, 4, 19]",1.0479524,0.6678593
39891,0.98,0.45999999999999996,8.283285,GA,GMM,"[13, 20, 14, 4, 13]",0.99793816,0.6846564
39892,0.9802,0.44,8.08323,GA,GMM,"[43, 13, 14, 4, 13]",0.93879104,0.72450185
39893,0.9692,1.54,7.7967005,GA,GMM,"[8, 25, 45, 3, 25]",1.5130045,0.70952964
39894,0.9814,0.32,6.667326,GA,GMM,"[25, 8, 14, 40, 13]",1.3733308,0.6437056
39895,0.982,0.26,6.60835,GA,GMM,"[29, 8, 14, 39, 14]",1.164882,0.6466539
39896,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",4.3007517,1.4259615
39897,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9128437,0.6698351
39898,0.9732,1.1400000000000001,10.399615,GA,GMM,"[4, 8, 11, 9, 4]",0.88304067,0.7296629
39899,0.9638,2.08,10.453466,GA,GMM,"[4, 6, 14, 4, 13]",0.9390981,0.6913614
39900,0.9786,0.6,9.901678,GA,GMM,"[4, 14, 11, 4, 13]",0.0,0.0
39901,0.9776,0.7000000000000001,9.852886,GA,GMM,"[4, 8, 11, 40, 4]",1.102274,0.6857033
39902,0.9806,0.4,8.541948,GA,GMM,"[15, 14, 11, 4, 13]",0.91959524,0.71935797
39903,0.8314,15.32,9.381037,GA,GMM,"[35, 4, 14, 4, 23]",0.992748,0.7439177
39904,0.9814,0.32,7.7949486,GA,GMM,"[39, 14, 11, 4, 19]",0.94054747,0.68124413
39905,0.984,0.06,7.2072854,GA,GMM,"[25, 14, 14, 8, 13]",0.93638396,0.67738366
39906,0.9806,0.4,6.978096,GA,GMM,"[14, 14, 11, 9, 13]",0.88301635,0.6924858
39907,0.9844,0.02,5.768755,GA,GMM,"[29, 14, 28, 36, 13]",1.5002811,0.7214067
39908,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39909,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9012222,0.6626816
39910,0.9638,2.08,10.453466,GA,GMM,"[4, 6, 14, 4, 13]",0.7993169,0.72211146
39911,0.9638,2.08,10.453466,GA,GMM,"[4, 6, 14, 4, 13]",0.98443294,0.7525313
39912,0.9638,2.08,10.453466,GA,GMM,"[4, 6, 14, 4, 13]",0.9803252,0.6770816
39913,0.9786,0.6,9.901678,GA,GMM,"[4, 14, 11, 4, 13]",0.91294193,0.67811227
39914,0.977,0.76,9.900782,GA,GMM,"[4, 14, 14, 4, 13]",0.91770124,0.66849613
39915,0.9756,0.8999999999999999,9.31384,GA,GMM,"[4, 37, 14, 4, 16]",0.938668,0.67835426
39916,0.9782,0.64,9.131109,GA,GMM,"[13, 8, 14, 4, 13]",0.9722738,0.7737355
39917,0.9702,1.44,8.662084,GA,GMM,"[38, 6, 11, 4, 13]",0.97923446,0.6679406
39918,0.9756,0.8999999999999999,8.03182,GA,GMM,"[39, 8, 14, 4, 44]",1.035111,0.679193
39919,0.984,0.06,6.5397725,GA,GMM,"[8, 26, 11, 43, 13]",1.2048233,0.73554254
39920,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39921,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9582858,0.7217076
39922,0.9638,2.08,10.453466,GA,GMM,"[4, 6, 14, 4, 13]",0.9189303,0.73859715
39923,0.9688,1.58,10.134113,GA,GMM,"[4, 6, 18, 4, 13]",1.0931842,0.752918
39924,0.9778,0.6799999999999999,9.565595,GA,GMM,"[4, 26, 14, 4, 13]",0.9507344,0.7387302
39925,0.9798,0.48,9.367013,GA,GMM,"[4, 14, 33, 4, 13]",1.4160478,0.68408537
39926,0.9758,0.88,9.343119,GA,GMM,"[4, 41, 14, 4, 13]",1.0075469,0.6907332
39927,0.977,0.76,9.296027,GA,GMM,"[4, 8, 39, 4, 44]",1.4944406,0.74141026
39928,0.9796,0.5,9.27625,GA,GMM,"[4, 23, 14, 4, 18]",0.9337826,0.7124927
39929,0.9786,0.6,8.853764,GA,GMM,"[4, 6, 14, 15, 13]",1.1319361,0.6943679
39930,0.9706,1.4000000000000001,8.60904,GA,GMM,"[47, 6, 14, 4, 13]",0.948771,0.72058487
39931,0.9802,0.44,7.91835,GA,GMM,"[8, 8, 11, 9, 16]",0.9725013,0.6675091
39932,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39933,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.92900157,0.74161863
39934,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9452858,0.71090126
39935,0.9688,1.58,10.134113,GA,GMM,"[4, 6, 18, 4, 13]",5.220881,0.7704277
39936,0.9684,1.6199999999999999,9.919559,GA,GMM,"[4, 6, 34, 4, 13]",1.3012023,0.75359726
39937,0.9758,0.88,9.343119,GA,GMM,"[4, 41, 14, 4, 13]",0.93046,0.66750574
39938,0.9758,0.88,9.343119,GA,GMM,"[4, 41, 14, 4, 13]",0.97849154,0.6785338
39939,0.9806,0.4,9.050115,GA,GMM,"[4, 8, 17, 8, 13]",1.0082955,0.68900967
39940,0.9798,0.48,8.5960865,GA,GMM,"[13, 8, 42, 4, 13]",1.4225049,2.258
39941,0.9806,0.4,8.299225,GA,GMM,"[4, 8, 14, 35, 13]",1.1958401,0.65219855
39942,0.9792,0.54,7.9075813,GA,GMM,"[30, 18, 14, 4, 13]",0.9852402,0.66884303
39943,0.9814,0.32,6.721941,GA,GMM,"[29, 27, 44, 4, 50]",1.4278846,0.7187927
39944,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39945,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9221661,0.7437551
39946,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9358666,0.6692443
39947,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.91204596,0.7376425
39948,0.9782,0.64,9.344014,GA,GMM,"[4, 41, 11, 4, 13]",0.99123216,0.66540813
39949,0.9776,0.7000000000000001,9.327337,GA,GMM,"[4, 48, 14, 4, 13]",0.93772006,0.7229786
39950,0.9806,0.4,9.050115,GA,GMM,"[4, 8, 17, 8, 13]",0.974221,0.7045257
39951,0.9778,0.6799999999999999,8.842756,GA,GMM,"[4, 8, 14, 9, 13]",0.9114833,0.66925526
39952,0.9822,0.24,8.502887,GA,GMM,"[4, 27, 8, 10, 13]",0.7953775,0.66328454
39953,0.9804,0.42,8.297943,GA,GMM,"[4, 8, 14, 37, 13]",2.4312875,1.948317
39954,0.9818,0.27999999999999997,7.401297,GA,GMM,"[4, 50, 14, 25, 13]",1.200649,0.66241
39955,0.981,0.36,7.069152,GA,GMM,"[29, 8, 14, 6, 50]",1.0013545,0.7535541
39956,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39957,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9111655,0.73460126
39958,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9461379,0.6704049
39959,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.91438985,0.67729187
39960,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.94969726,0.7362156
39961,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.98690677,0.66410136
39962,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9258864,0.7279587
39963,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9130273,0.72025204
39964,0.9718,1.28,10.435263,GA,GMM,"[4, 8, 10, 4, 13]",0.8516381,0.693331
39965,0.9734,1.1199999999999999,9.86863,GA,GMM,"[4, 8, 14, 4, 36]",0.99221253,0.66439295
39966,0.9738,1.08,9.382232,GA,GMM,"[4, 48, 14, 4, 9]",1.0257277,0.6673262
39967,0.9844,0.02,5.8298473,GA,GMM,"[34, 8, 35, 17, 30]",1.4360437,0.67892385
39968,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39969,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9785676,0.7287278
39970,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.89244556,0.7234695
39971,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.94114685,0.72763324
39972,0.9728,1.18,10.078058,GA,GMM,"[4, 8, 16, 4, 25]",0.96749926,0.6630566
39973,0.976,0.86,9.898071,GA,GMM,"[4, 8, 49, 4, 13]",1.5172837,0.672549
39974,0.9734,1.1199999999999999,9.86863,GA,GMM,"[4, 8, 14, 4, 36]",0.9318743,0.73612523
39975,0.9758,0.88,9.334037,GA,GMM,"[4, 45, 14, 4, 13]",0.94749665,0.74169755
39976,0.9768,0.7799999999999999,8.915812,GA,GMM,"[21, 8, 14, 4, 9]",0.92326283,0.74137664
39977,0.9796,0.5,8.41757,GA,GMM,"[31, 8, 25, 4, 13]",1.2516382,0.7347193
39978,0.9796,0.5,8.327067,GA,GMM,"[4, 8, 47, 37, 6]",1.901928,4.351554
39979,0.9798,0.48,7.947604,GA,GMM,"[4, 8, 14, 41, 24]",1.3285704,0.7125373
39980,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.7777195,0.6645355
39981,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.0,0.0
39982,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.93553305,0.7249577
39983,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.90327144,0.70490074
39984,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.98189497,0.7075207
39985,0.9734,1.1199999999999999,9.86863,GA,GMM,"[4, 8, 14, 4, 36]",1.0174055,2.8717153
39986,0.9744,1.02,9.54892,GA,GMM,"[4, 31, 14, 4, 13]",0.94053364,0.7127366
39987,0.9758,0.88,9.522369,GA,GMM,"[4, 8, 35, 4, 28]",1.379803,0.6670003
39988,0.977,0.76,9.35707,GA,GMM,"[4, 35, 14, 4, 13]",0.9373894,0.6897919
39989,0.98,0.45999999999999996,8.786927,GA,GMM,"[4, 50, 49, 4, 13]",1.5580609,0.6865344
39990,0.9744,1.02,8.229242,GA,GMM,"[48, 8, 14, 4, 25]",2.127551,0.7392745
39991,0.9806,0.4,7.9837365,GA,GMM,"[4, 8, 49, 17, 13]",1.7572119,0.73384
39992,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.0,0.0
39993,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.9046676,0.72421646
39994,0.9728,1.18,10.434068,GA,GMM,"[4, 8, 14, 4, 13]",0.98605776,0.72201324
39995,0.9762,0.84,10.114715,GA,GMM,"[4, 8, 18, 4, 13]",1.0618286,0.7367773
39996,0.9794,0.52,9.892817,GA,GMM,"[4, 34, 8, 4, 13]",0.7922938,0.676322
39997,0.974,1.06,9.873635,GA,GMM,"[4, 8, 14, 4, 35]",0.9681897,0.697742
39998,0.974,1.06,9.873635,GA,GMM,"[4, 8, 14, 4, 35]",0.9384937,0.6577213
39999,0.9772,0.74,9.322661,GA,GMM,"[4, 36, 8, 4, 36]",0.8667276,0.7091205
40000,0.9774,0.72,8.818327,GA,GMM,"[4, 37, 35, 4, 13]",1.5690911,3.4713027
40001,0.975,0.96,8.270887,GA,GMM,"[37, 8, 14, 4, 28]",0.9251003,0.6926174
40002,0.9812,0.33999999999999997,7.732506,GA,GMM,"[4, 8, 14, 37, 36]",1.2236598,0.6805105
40003,0.9808,0.38,7.0229945,GA,GMM,"[40, 8, 8, 42, 13]",1.028702,0.64432263
40004,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.0,0.0
40005,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.82270646,0.7316737
40006,0.9768,0.7799999999999999,10.111973,GA,GMM,"[4, 8, 32, 4, 13]",1.3005283,0.66204405
40007,0.9726,1.2,9.929117,GA,GMM,"[4, 5, 36, 4, 13]",3.9975884,0.71546507
40008,0.9774,0.72,9.911495,GA,GMM,"[4, 9, 8, 4, 33]",0.8591032,0.7287922
40009,0.9794,0.52,9.892817,GA,GMM,"[4, 34, 8, 4, 13]",0.774786,0.6934304
40010,0.9786,0.6,9.888099,GA,GMM,"[4, 36, 8, 4, 13]",0.7813759,0.73897576
40011,0.9766,0.8,9.359435,GA,GMM,"[4, 34, 14, 4, 13]",0.9471543,0.74215174
40012,0.9788,0.58,8.816239,GA,GMM,"[4, 37, 50, 4, 13]",1.598546,0.7163048
40013,0.9802,0.44,8.729206,GA,GMM,"[16, 8, 18, 4, 13]",1.0870156,0.7229519
40014,0.9808,0.38,8.645861,GA,GMM,"[33, 8, 8, 4, 36]",0.7761836,0.7223625
40015,0.975,0.96,8.270887,GA,GMM,"[37, 8, 14, 4, 28]",0.95873594,0.7476084
40016,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.0,0.0
40017,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.8156352,0.67946553
40018,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.82218146,0.65424466
40019,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.8398664,0.6678779
40020,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.8117802,0.737062
40021,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.7705207,0.708421
40022,0.977,0.76,10.644913,GA,GMM,"[4, 7, 8, 4, 22]",0.7678201,0.6991656
40023,0.9764,0.8200000000000001,10.130222,GA,GMM,"[4, 17, 8, 4, 13]",0.8173275,0.6638863
40024,0.9786,0.6,9.888099,GA,GMM,"[4, 36, 8, 4, 13]",2.6187382,1.3575845
40025,0.9806,0.4,9.36524,GA,GMM,"[23, 8, 8, 4, 13]",0.8317449,0.66047454
40026,0.9788,0.58,9.229337,GA,GMM,"[3, 8, 8, 28, 13]",0.90532064,0.67686105
40027,0.9788,0.58,8.825526,GA,GMM,"[4, 34, 34, 4, 13]",1.5040612,0.66669583
40028,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.0,0.0
40029,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.7901151,0.7278435
40030,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.842752,0.67388844
40031,0.9754,0.9199999999999999,10.627405,GA,GMM,"[4, 8, 8, 4, 23]",0.86704254,0.665998
40032,0.9698,1.48,10.435561,GA,GMM,"[4, 8, 9, 4, 13]",0.857414,0.7237413
40033,0.9794,0.52,10.112663,GA,GMM,"[4, 22, 8, 4, 13]",0.8159218,0.6686065
40034,0.971,1.3599999999999999,9.833812,GA,GMM,"[4, 16, 8, 4, 41]",0.8026962,0.66129065
40035,0.9762,0.84,9.706881,GA,GMM,"[4, 8, 28, 4, 32]",1.2028074,0.6707783
40036,0.976,0.86,9.484181,GA,GMM,"[4, 8, 22, 4, 50]",1.1508701,0.728359
40037,0.979,0.5599999999999999,8.162898,GA,GMM,"[3, 8, 18, 40, 13]",1.5237918,1.5479162
40038,0.9848,-0.02,7.8687167,GA,GMM,"[4, 7, 32, 24, 22]",1.4488063,0.6678724
40039,0.983,0.16,7.2293954,GA,GMM,"[6, 8, 31, 36, 13]",1.4716325,0.70668864
40040,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.73598075,0.71340513
40041,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.0,0.0
40042,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.77962947,0.73176813
40043,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.7453759,0.6811478
40044,0.9782,0.64,10.941523,GA,GMM,"[4, 8, 8, 4, 15]",0.81790566,0.73915243
40045,0.9754,0.9199999999999999,10.627405,GA,GMM,"[4, 8, 8, 4, 23]",0.74544835,0.67029047
40046,0.9744,1.02,10.627405,GA,GMM,"[4, 8, 8, 4, 23]",2.671412,2.175596
40047,0.9802,0.44,9.856305,GA,GMM,"[4, 50, 8, 4, 13]",0.82618594,0.6796465
40048,0.973,1.16,9.282778,GA,GMM,"[30, 8, 6, 4, 13]",0.73023176,0.6996908
40049,0.9806,0.4,9.196109,GA,GMM,"[35, 8, 8, 4, 13]",0.8273423,0.7054565
40050,0.9818,0.27999999999999997,9.056432,GA,GMM,"[4, 8, 22, 5, 13]",1.1860845,0.67125106
40051,0.9796,0.5,9.04221,GA,GMM,"[4, 8, 8, 29, 13]",1.0294037,0.7019489
40052,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.0,0.0
40053,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",1.2559588,2.7369666
40054,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.74738836,0.70892024
40055,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7529793,0.66546154
40056,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",1.4446411,0.6680331
40057,0.9764,0.8200000000000001,10.96745,GA,GMM,"[4, 8, 8, 4, 13]",0.74547505,0.66353416
40058,0.9744,1.02,10.627405,GA,GMM,"[4, 8, 8, 4, 23]",0.7947104,0.7335048
40059,0.9742,1.04,9.77467,GA,GMM,"[4, 8, 18, 4, 23]",1.0938368,0.7711282
40060,0.9798,0.48,9.612481,GA,GMM,"[4, 8, 8, 23, 6]",0.9252999,0.66604614
40061,0.981,0.36,9.435844,GA,GMM,"[17, 8, 8, 4, 15]",0.773031,0.66724014
40062,0.9818,0.27999999999999997,9.056432,GA,GMM,"[4, 8, 22, 5, 13]",1.1216996,0.72161174
40063,0.98,0.45999999999999996,8.82623,GA,GMM,"[4, 8, 8, 45, 13]",1.0182776,0.7135687
40064,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.0,0.0
40065,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.8220575,0.66606855
40066,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.82967925,0.6832738
40067,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.76168776,0.6823001
40068,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.79049516,0.744967
40069,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.99613833,3.0498736
40070,0.9728,1.18,10.463748,GA,GMM,"[4, 8, 43, 4, 6]",1.3850825,0.67402935
40071,0.9774,0.72,10.364015,GA,GMM,"[4, 8, 8, 4, 44]",0.82789755,0.65974545
40072,0.9798,0.48,7.9174194,GA,GMM,"[9, 8, 10, 23, 6]",0.92542124,0.6514106
40073,0.9824,0.22,7.44784,GA,GMM,"[20, 49, 20, 4, 13]",1.1975427,1.5044031
40074,0.9808,0.38,7.3698993,GA,GMM,"[31, 15, 8, 32, 6]",1.0446601,0.72390485
40075,0.9822,0.24,6.838971,GA,GMM,"[27, 8, 8, 36, 23]",1.1617432,0.6610379
40076,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.0,0.0
40077,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.78154254,0.66267467
40078,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.80641747,0.7102845
40079,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7791543,0.68254495
40080,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7733033,0.6682067
40081,0.9754,0.9199999999999999,10.457659,GA,GMM,"[4, 34, 8, 4, 6]",0.78881145,0.74148345
40082,0.9774,0.72,10.364015,GA,GMM,"[4, 8, 8, 4, 44]",0.8076396,0.7148025
40083,0.9784,0.62,10.008424,GA,GMM,"[18, 8, 8, 4, 6]",0.7674031,0.66437507
40084,0.9812,0.33999999999999997,9.614301,GA,GMM,"[4, 8, 8, 21, 6]",0.90043974,0.6380522
40085,0.98,0.45999999999999996,9.611573,GA,GMM,"[4, 8, 8, 24, 6]",1.0397949,0.67044926
40086,0.9792,0.54,9.393614,GA,GMM,"[4, 8, 8, 41, 6]",1.009264,0.6661546
40087,0.9806,0.4,8.625726,GA,GMM,"[35, 8, 8, 4, 37]",0.8367672,0.6751621
40088,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.0,0.0
40089,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7863257,0.74065447
40090,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7785678,0.6872146
40091,0.9744,1.02,11.532292,GA,GMM,"[4, 8, 8, 4, 6]",0.7544346,0.69271874
