,accuracy,accuracy_loss,compression,type,tar_type,repr
331,0.9822,0.42,13.516847,GA,float 32,"[14, 8, 25, 2, 4]"
332,0.9818,0.45999999999999996,13.517239,GA,float 32,"[14, 8, 23, 2, 4]"
333,0.9818,0.45999999999999996,13.517631,GA,float 32,"[14, 8, 21, 2, 4]"
334,0.9818,0.45999999999999996,15.856829,GA,float 32,"[3, 45, 3, 2, 4]"
335,0.9802,0.62,16.073877,GA,float 32,"[3, 30, 4, 2, 4]"
336,0.98,0.64,16.077194,GA,float 32,"[3, 29, 4, 2, 4]"
337,0.9796,0.6799999999999999,16.104414,GA,float 32,"[3, 21, 4, 2, 4]"
338,0.9792,0.72,16.955729,GA,float 32,"[3, 8, 4, 2, 4]"
339,0.9876,-0.12,4.844143,PSO,float 32,"[30, 29, 43, 18, 38]"
340,0.9876,-0.12,5.3389335,PSO,float 32,"[25, 26, 26, 25, 25]"
341,0.9874,-0.1,5.444954,PSO,float 32,"[43, 28, 17, 11, 28]"
342,0.9874,-0.1,5.98917,PSO,float 32,"[30, 10, 19, 18, 14]"
343,0.9874,-0.1,8.392583,PSO,float 32,"[15, 7, 23, 31, 4]"
344,0.9852,0.12,9.828364,PSO,float 32,"[23, 34, 34, 28, 2]"
345,0.9852,0.12,10.332844,PSO,float 32,"[20, 17, 29, 17, 2]"
346,0.985,0.13999999999999999,11.760205,PSO,float 32,"[6, 8, 27, 35, 2]"
347,0.983,0.33999999999999997,12.021037,PSO,float 32,"[19, 4, 44, 28, 2]"
348,0.9818,0.45999999999999996,13.986361,PSO,float 32,"[3, 3, 25, 26, 2]"
349,0.9816,0.48,13.9881735,PSO,float 32,"[3, 3, 25, 24, 2]"
350,0.9816,0.48,13.988886,PSO,float 32,"[3, 3, 26, 23, 2]"
351,0.9814,0.5,13.989081,PSO,float 32,"[3, 3, 25, 23, 2]"
352,0.9812,0.52,13.991031,PSO,float 32,"[3, 3, 29, 20, 2]"
353,0.9812,0.52,13.991489,PSO,float 32,"[3, 3, 22, 21, 2]"
354,0.9808,0.5599999999999999,13.992205,PSO,float 32,"[3, 3, 23, 20, 2]"
355,0.9878,-0.13999999999999999,7.50049,BH,float 32,"[6, 10, 26, 22, 6]"
356,0.9868,-0.04,7.6011653,BH,float 32,"[8, 15, 17, 7, 15]"
357,0.9866,-0.02,7.8919477,BH,float 32,"[16, 18, 13, 4, 20]"
358,0.9864,0.0,8.010049,BH,float 32,"[7, 15, 14, 8, 13]"
359,0.986,0.04,8.042289,BH,float 32,"[7, 11, 8, 16, 12]"
360,0.985,0.13999999999999999,8.293281,BH,float 32,"[4, 14, 15, 11, 14]"
361,0.9846,0.18,9.959174,BH,float 32,"[4, 11, 10, 4, 10]"
362,0.984,0.24,10.984098,BH,float 32,"[10, 14, 30, 26, 2]"
363,0.9838,0.26,12.474113,BH,float 32,"[9, 10, 6, 2, 13]"
364,0.9826,0.38,13.783643,BH,float 32,"[3, 10, 8, 2, 16]"
365,0.9824,0.4,13.818174,BH,float 32,"[3, 11, 5, 2, 13]"
366,0.981,0.54,14.375809,BH,float 32,"[3, 8, 5, 2, 10]"
367,0.9798,0.66,14.849129,BH,float 32,"[3, 15, 3, 2, 14]"
368,0.9794,0.7000000000000001,14.908516,BH,float 32,"[3, 9, 3, 2, 12]"
369,0.9776,0.88,14.920974,BH,float 32,"[3, 9, 4, 2, 11]"
370,0.977,0.9400000000000001,14.9236765,BH,float 32,"[3, 11, 4, 2, 10]"
371,0.9874,-0.1,5.506811,GA,float 32,"[20, 18, 13, 50, 29]"
372,0.9872,-0.08,6.8468375,GA,float 32,"[23, 39, 17, 36, 4]"
373,0.9868,-0.04,7.443738,GA,float 32,"[23, 8, 11, 8, 21]"
374,0.9866,-0.02,9.363078,GA,float 32,"[11, 22, 36, 4, 4]"
375,0.9864,0.0,9.725045,GA,float 32,"[10, 13, 44, 4, 4]"
376,0.9862,0.02,9.8164215,GA,float 32,"[13, 27, 10, 4, 4]"
377,0.985,0.13999999999999999,9.909715,GA,float 32,"[8, 27, 30, 4, 4]"
378,0.9844,0.2,10.232314,GA,float 32,"[8, 27, 11, 4, 4]"
379,0.9842,0.22,11.856402,GA,float 32,"[3, 22, 5, 4, 4]"
380,0.9822,0.42,12.921131,GA,float 32,"[3, 22, 4, 4, 4]"
381,0.982,0.44,12.930515,GA,float 32,"[3, 10, 20, 2, 16]"
382,0.9816,0.48,12.996168,GA,float 32,"[3, 10, 19, 2, 11]"
383,0.981,0.54,13.300668,GA,float 32,"[3, 13, 9, 2, 11]"
384,0.9794,0.7000000000000001,13.958804,GA,float 32,"[3, 26, 2, 50, 4]"
385,0.9792,0.72,14.263012,GA,float 32,"[3, 49, 2, 15, 4]"
386,0.9792,0.72,14.821669,GA,float 32,"[8, 35, 2, 4, 4]"
387,0.979,0.74,15.02682,GA,float 32,"[8, 27, 2, 4, 4]"
388,0.979,0.74,15.054354,GA,float 32,"[8, 19, 2, 4, 4]"
389,0.9786,0.7799999999999999,16.099812,GA,float 32,"[3, 27, 2, 4, 4]"
390,0.9784,0.8,16.11687,GA,float 32,"[3, 22, 2, 4, 4]"
391,0.9772,0.9199999999999999,16.34387,GA,float 32,"[11, 13, 2, 2, 18]"
392,0.9766,0.98,16.454796,GA,float 32,"[3, 11, 2, 4, 4]"
393,0.9872,-0.08,5.290948,PSO,float 32,"[29, 25, 17, 24, 26]"
394,0.987,-0.06,5.395741,PSO,float 32,"[16, 20, 20, 23, 36]"
395,0.987,-0.06,5.6108327,PSO,float 32,"[25, 29, 13, 28, 30]"
396,0.9868,-0.04,6.5716867,PSO,float 32,"[6, 47, 6, 18, 50]"
397,0.9858,0.06,6.681225,PSO,float 32,"[5, 41, 6, 31, 44]"
398,0.9856,0.08,6.719013,PSO,float 32,"[4, 44, 25, 22, 28]"
399,0.985,0.13999999999999999,7.02396,PSO,float 32,"[4, 37, 11, 27, 32]"
400,0.9848,0.16,7.4835773,PSO,float 32,"[12, 16, 3, 38, 43]"
401,0.9844,0.2,7.596686,PSO,float 32,"[3, 33, 7, 23, 36]"
402,0.984,0.24,7.7494874,PSO,float 32,"[3, 32, 6, 26, 42]"
403,0.984,0.24,8.553097,PSO,float 32,"[14, 13, 4, 37, 8]"
404,0.983,0.33999999999999997,8.837862,PSO,float 32,"[3, 29, 3, 23, 40]"
405,0.9822,0.42,9.586703,PSO,float 32,"[15, 9, 3, 41, 4]"
406,0.9804,0.6,10.677724,PSO,float 32,"[9, 22, 2, 30, 45]"
407,0.9798,0.66,10.743866,PSO,float 32,"[8, 20, 2, 34, 47]"
408,0.9796,0.6799999999999999,10.762388,PSO,float 32,"[15, 25, 2, 30, 20]"
409,0.9796,0.6799999999999999,10.902459,PSO,float 32,"[13, 21, 2, 34, 16]"
410,0.9794,0.7000000000000001,12.319537,PSO,float 32,"[3, 22, 2, 29, 20]"
411,0.9792,0.72,12.338972,PSO,float 32,"[3, 18, 2, 23, 20]"
412,0.979,0.74,13.028401,PSO,float 32,"[3, 12, 2, 23, 9]"
413,0.9788,0.76,13.037655,PSO,float 32,"[3, 10, 2, 25, 9]"
414,0.9786,0.7799999999999999,13.509798,PSO,float 32,"[3, 12, 2, 27, 7]"
415,0.9786,0.7799999999999999,13.512514,PSO,float 32,"[3, 12, 2, 24, 7]"
416,0.9786,0.7799999999999999,13.52449,PSO,float 32,"[3, 10, 2, 23, 7]"
417,0.9784,0.8,13.5254,PSO,float 32,"[3, 10, 2, 22, 7]"
418,0.978,0.84,15.052755,PSO,float 32,"[3, 8, 2, 22, 4]"
419,0.978,0.84,15.054579,PSO,float 32,"[3, 8, 2, 20, 4]"
420,0.977,0.9400000000000001,15.108329,PSO,float 32,"[3, 8, 2, 23, 3]"
421,0.9876,-0.12,5.236968,BH,float 32,"[27, 20, 11, 46, 34]"
422,0.9876,-0.12,5.466438,BH,float 32,"[24, 11, 26, 49, 27]"
423,0.9872,-0.08,5.9194613,BH,float 32,"[9, 10, 26, 46, 28]"
424,0.987,-0.06,6.0993137,BH,float 32,"[21, 25, 11, 28, 11]"
425,0.9868,-0.04,6.5787797,BH,float 32,"[16, 12, 24, 47, 8]"
426,0.9868,-0.04,6.808715,BH,float 32,"[16, 17, 28, 13, 8]"
427,0.9864,0.0,7.153705,BH,float 32,"[16, 8, 20, 43, 6]"
428,0.9856,0.08,7.425917,BH,float 32,"[20, 16, 28, 45, 4]"
429,0.9844,0.2,8.715694,BH,float 32,"[3, 8, 5, 43, 18]"
430,0.9838,0.26,9.759338,BH,float 32,"[3, 3, 6, 48, 22]"
431,0.9838,0.26,9.765693,BH,float 32,"[3, 3, 6, 38, 22]"
432,0.9808,0.5599999999999999,10.840646,BH,float 32,"[3, 3, 4, 48, 20]"
433,0.9806,0.58,11.8166275,BH,float 32,"[8, 8, 2, 45, 29]"
434,0.9778,0.86,12.366922,BH,float 32,"[3, 11, 2, 43, 30]"
435,0.9778,0.86,12.896823,BH,float 32,"[3, 8, 2, 45, 28]"
436,0.9872,-0.08,6.6587167,GA,float 32,"[37, 38, 26, 4, 40]"
437,0.987,-0.06,7.3798957,GA,float 32,"[27, 45, 26, 10, 3]"
438,0.9868,-0.04,9.801886,GA,float 32,"[7, 24, 6, 4, 8]"
439,0.9858,0.06,9.9782915,GA,float 32,"[7, 27, 18, 4, 4]"
440,0.9856,0.08,10.1806755,GA,float 32,"[7, 6, 6, 4, 12]"
441,0.9854,0.1,11.420488,GA,float 32,"[27, 5, 19, 15, 2]"
442,0.9852,0.12,11.9213295,GA,float 32,"[7, 20, 4, 4, 4]"
443,0.9836,0.27999999999999997,11.987681,GA,float 32,"[4, 11, 29, 39, 2]"
444,0.9826,0.38,15.300973,GA,float 32,"[26, 30, 18, 2, 2]"
445,0.9812,0.52,16.276226,GA,float 32,"[5, 30, 18, 2, 2]"
446,0.9808,0.5599999999999999,16.30329,GA,float 32,"[5, 22, 18, 2, 2]"
447,0.9808,0.5599999999999999,16.51973,GA,float 32,"[4, 40, 41, 2, 2]"
448,0.9804,0.6,16.719954,GA,float 32,"[4, 32, 41, 2, 2]"
449,0.98,0.64,16.827717,GA,float 32,"[46, 4, 39, 2, 2]"
450,0.9796,0.6799999999999999,17.652102,GA,float 32,"[20, 14, 4, 2, 2]"
451,0.9782,0.8200000000000001,18.205246,GA,float 32,"[5, 27, 4, 2, 2]"
452,0.9772,0.9199999999999999,18.842808,GA,float 32,"[3, 39, 4, 2, 2]"
453,0.9768,0.96,18.902145,GA,float 32,"[4, 18, 4, 2, 2]"
454,0.9878,-0.13999999999999999,5.344355,PSO,float 32,"[22, 31, 17, 31, 27]"
455,0.9872,-0.08,5.366636,PSO,float 32,"[25, 29, 25, 18, 21]"
456,0.9872,-0.08,5.633375,PSO,float 32,"[10, 36, 11, 30, 42]"
457,0.9872,-0.08,6.539464,PSO,float 32,"[6, 16, 24, 23, 26]"
458,0.9866,-0.02,6.587129,PSO,float 32,"[6, 11, 27, 25, 23]"
459,0.9862,0.02,7.046116,PSO,float 32,"[7, 7, 21, 20, 23]"
460,0.9858,0.06,7.807685,PSO,float 32,"[12, 14, 6, 8, 17]"
461,0.9852,0.12,8.03344,PSO,float 32,"[3, 17, 5, 25, 26]"
462,0.9846,0.18,8.864037,PSO,float 32,"[3, 8, 7, 23, 27]"
463,0.984,0.24,9.227527,PSO,float 32,"[3, 12, 4, 23, 33]"
464,0.984,0.24,9.978743,PSO,float 32,"[3, 5, 3, 19, 25]"
465,0.9816,0.48,10.327903,PSO,float 32,"[3, 3, 7, 14, 19]"
466,0.9806,0.58,11.292924,PSO,float 32,"[7, 18, 2, 23, 25]"
467,0.9804,0.6,11.568717,PSO,float 32,"[8, 11, 2, 20, 23]"
468,0.98,0.64,11.623955,PSO,float 32,"[7, 13, 2, 20, 23]"
469,0.9794,0.7000000000000001,12.235877,PSO,float 32,"[8, 10, 2, 12, 13]"
470,0.9794,0.7000000000000001,12.654204,PSO,float 32,"[3, 10, 2, 21, 22]"
471,0.9788,0.76,12.976096,PSO,float 32,"[3, 12, 2, 16, 20]"
472,0.9784,0.8,13.108307,PSO,float 32,"[3, 8, 2, 26, 29]"
473,0.978,0.84,13.159483,PSO,float 32,"[3, 8, 2, 19, 23]"
474,0.9778,0.86,13.527663,PSO,float 32,"[3, 8, 2, 13, 17]"
475,0.9878,-0.13999999999999999,5.2346563,BH,float 32,"[30, 24, 26, 29, 32]"
476,0.9878,-0.13999999999999999,5.356724,BH,float 32,"[23, 18, 22, 18, 31]"
477,0.9876,-0.12,5.926693,BH,float 32,"[17, 11, 23, 11, 37]"
478,0.9872,-0.08,6.020392,BH,float 32,"[30, 17, 18, 14, 11]"
479,0.987,-0.06,6.8286934,BH,float 32,"[26, 25, 33, 4, 36]"
480,0.9862,0.02,7.0592723,BH,float 32,"[23, 26, 33, 4, 27]"
481,0.9844,0.2,7.4893045,BH,float 32,"[14, 41, 9, 36, 3]"
482,0.984,0.24,10.076453,BH,float 32,"[14, 46, 38, 21, 2]"
483,0.9836,0.27999999999999997,10.618763,BH,float 32,"[48, 46, 5, 32, 2]"
484,0.983,0.33999999999999997,10.999111,BH,float 32,"[15, 13, 28, 2, 32]"
485,0.9822,0.42,11.397062,BH,float 32,"[15, 6, 27, 2, 34]"
486,0.9822,0.42,11.5457735,BH,float 32,"[15, 6, 31, 2, 32]"
487,0.9812,0.52,12.115181,BH,float 32,"[26, 4, 30, 2, 42]"
488,0.981,0.54,12.379631,BH,float 32,"[15, 4, 34, 2, 31]"
489,0.9806,0.58,12.763449,BH,float 32,"[10, 4, 32, 2, 29]"
490,0.9784,0.8,14.196189,BH,float 32,"[3, 3, 26, 2, 26]"
491,0.9874,-0.1,5.1110663,GA,float 32,"[36, 50, 13, 47, 17]"
492,0.9866,-0.02,5.9781265,GA,float 32,"[7, 25, 38, 32, 19]"
493,0.9864,0.0,6.924409,GA,float 32,"[18, 36, 38, 32, 4]"
494,0.9862,0.02,7.1386786,GA,float 32,"[18, 25, 38, 32, 4]"
495,0.9862,0.02,7.1803102,GA,float 32,"[25, 46, 11, 37, 3]"
496,0.986,0.04,7.841172,GA,float 32,"[7, 25, 44, 32, 4]"
497,0.9854,0.1,7.89849,GA,float 32,"[7, 25, 38, 32, 3]"
498,0.985,0.13999999999999999,8.441679,GA,float 32,"[7, 25, 12, 23, 3]"
499,0.9846,0.18,9.936314,GA,float 32,"[44, 12, 37, 46, 2]"
500,0.9838,0.26,12.244776,GA,float 32,"[27, 33, 10, 3, 2]"
501,0.9824,0.4,13.404823,GA,float 32,"[11, 4, 29, 5, 2]"
502,0.9822,0.42,16.085012,GA,float 32,"[3, 27, 3, 2, 4]"
503,0.9806,0.58,18.850931,GA,float 32,"[3, 36, 3, 2, 2]"
504,0.9804,0.6,19.045134,GA,float 32,"[3, 31, 3, 2, 2]"
505,0.98,0.64,19.058435,GA,float 32,"[3, 27, 3, 2, 2]"
506,0.9796,0.6799999999999999,19.0895,GA,float 32,"[3, 18, 3, 2, 2]"
507,0.9876,-0.12,6.58669,PSO,float 32,"[6, 10, 32, 22, 24]"
508,0.9874,-0.1,6.959424,PSO,float 32,"[6, 12, 20, 11, 17]"
509,0.9866,-0.02,7.0878916,PSO,float 32,"[10, 16, 16, 15, 13]"
510,0.9864,0.0,8.066075,PSO,float 32,"[33, 8, 25, 4, 17]"
511,0.9844,0.2,8.103015,PSO,float 32,"[10, 9, 26, 3, 19]"
512,0.984,0.24,11.052847,PSO,float 32,"[15, 11, 29, 2, 26]"
513,0.9828,0.36,12.128297,PSO,float 32,"[7, 6, 29, 2, 26]"
514,0.981,0.54,13.553564,PSO,float 32,"[3, 8, 16, 12, 2]"
515,0.9796,0.6799999999999999,16.763,PSO,float 32,"[3, 3, 8, 4, 2]"
516,0.9774,0.8999999999999999,19.409727,PSO,float 32,"[3, 3, 13, 2, 2]"
517,0.9772,0.9199999999999999,19.94281,PSO,float 32,"[3, 3, 8, 2, 2]"
518,0.9766,0.98,19.943327,PSO,float 32,"[3, 3, 7, 2, 2]"
519,0.9872,-0.08,5.243212,BH,float 32,"[25, 39, 34, 11, 24]"
520,0.987,-0.06,6.328379,BH,float 32,"[23, 15, 6, 17, 40]"
521,0.9866,-0.02,6.686612,BH,float 32,"[18, 18, 6, 16, 20]"
522,0.9864,0.0,6.914768,BH,float 32,"[21, 10, 13, 8, 27]"
523,0.9862,0.02,7.683785,BH,float 32,"[17, 31, 26, 4, 16]"
524,0.986,0.04,7.748789,BH,float 32,"[19, 14, 20, 4, 17]"
525,0.9854,0.1,8.489299,BH,float 32,"[4, 15, 6, 10, 24]"
526,0.9852,0.12,9.246462,BH,float 32,"[9, 8, 10, 4, 15]"
527,0.9832,0.32,11.733332,BH,float 32,"[20, 11, 7, 2, 23]"
528,0.9826,0.38,12.973416,BH,float 32,"[5, 12, 6, 2, 12]"
529,0.9824,0.4,13.757818,BH,float 32,"[3, 15, 5, 2, 16]"
530,0.9808,0.5599999999999999,15.480005,BH,float 32,"[3, 10, 3, 2, 5]"
531,0.988,-0.16,5.712589,GA,float 32,"[28, 15, 26, 11, 44]"
532,0.9866,-0.02,6.746022,GA,float 32,"[7, 42, 21, 7, 30]"
533,0.9858,0.06,7.3070397,GA,float 32,"[11, 7, 37, 8, 18]"
534,0.9854,0.1,10.621284,GA,float 32,"[19, 28, 16, 29, 2]"
535,0.9854,0.1,11.795981,GA,float 32,"[11, 25, 7, 14, 2]"
536,0.9842,0.22,12.30028,GA,float 32,"[6, 7, 15, 29, 2]"
537,0.984,0.24,13.180989,GA,float 32,"[11, 36, 4, 8, 2]"
538,0.9836,0.27999999999999997,13.74348,GA,float 32,"[11, 11, 4, 8, 2]"
539,0.9826,0.38,14.299199,GA,float 32,"[5, 14, 4, 8, 2]"
540,0.9826,0.38,15.490528,GA,float 32,"[40, 13, 20, 2, 2]"
541,0.9818,0.45999999999999996,16.043018,GA,float 32,"[11, 24, 16, 2, 2]"
542,0.981,0.54,16.767323,GA,float 32,"[4, 18, 43, 2, 2]"
543,0.9806,0.58,18.850931,GA,float 32,"[3, 36, 3, 2, 2]"
544,0.9804,0.6,19.075495,GA,float 32,"[3, 22, 3, 2, 2]"
545,0.978,0.84,19.38624,GA,float 32,"[3, 16, 3, 2, 2]"
546,0.977,0.9400000000000001,19.424568,GA,float 32,"[3, 9, 3, 2, 2]"
547,0.9878,-0.13999999999999999,6.1227202,PSO,float 32,"[21, 13, 26, 14, 17]"
548,0.9872,-0.08,6.367259,PSO,float 32,"[21, 15, 26, 12, 16]"
549,0.9868,-0.04,6.4156227,PSO,float 32,"[35, 18, 12, 26, 8]"
550,0.9866,-0.02,7.1109805,PSO,float 32,"[25, 18, 6, 32, 7]"
551,0.9862,0.02,7.3002276,PSO,float 32,"[39, 8, 6, 28, 9]"
552,0.9852,0.12,8.349027,PSO,float 32,"[41, 4, 11, 27, 5]"
553,0.985,0.13999999999999999,11.743523,PSO,float 32,"[45, 8, 7, 23, 2]"
554,0.9838,0.26,11.747602,PSO,float 32,"[47, 6, 6, 29, 2]"
555,0.981,0.54,12.279072,PSO,float 32,"[48, 11, 3, 22, 2]"
556,0.9802,0.62,12.339324,PSO,float 32,"[37, 11, 3, 26, 2]"
557,0.979,0.74,13.034163,PSO,float 32,"[46, 7, 2, 25, 4]"
558,0.9778,0.86,15.457255,PSO,float 32,"[48, 14, 2, 22, 2]"
559,0.9778,0.86,15.477175,PSO,float 32,"[45, 13, 2, 23, 2]"
560,0.9778,0.86,15.521138,PSO,float 32,"[37, 14, 2, 22, 2]"
561,0.977,0.9400000000000001,16.002304,PSO,float 32,"[45, 8, 2, 26, 2]"
562,0.9766,0.98,16.05777,PSO,float 32,"[36, 8, 2, 26, 2]"
563,0.9876,-0.12,5.0313473,BH,float 16,"[38, 37, 17, 36, 25]"
564,0.9876,-0.12,6.301376,BH,float 16,"[31, 15, 26, 21, 9]"
565,0.987,-0.06,7.8738737,BH,float 16,"[30, 29, 17, 4, 12]"
566,0.9856,0.08,8.165323,BH,float 16,"[32, 25, 10, 4, 14]"
567,0.9848,0.16,11.090703,BH,float 16,"[30, 11, 17, 2, 18]"
568,0.9844,0.2,11.153403,BH,float 16,"[25, 11, 17, 2, 17]"
569,0.9842,0.22,11.474478,BH,float 16,"[24, 11, 16, 2, 19]"
570,0.9836,0.27999999999999997,11.521592,BH,float 16,"[22, 11, 29, 2, 10]"
571,0.9836,0.27999999999999997,11.654019,BH,float 16,"[27, 7, 21, 2, 18]"
572,0.9828,0.36,12.044297,BH,float 16,"[21, 8, 25, 2, 12]"
573,0.9826,0.38,12.062938,BH,float 16,"[21, 6, 30, 2, 11]"
574,0.9818,0.45999999999999996,13.034448,BH,float 16,"[26, 4, 23, 2, 13]"
575,0.9816,0.48,16.736979,BH,float 16,"[16, 6, 34, 2, 2]"
576,0.9814,0.5,16.754726,BH,float 16,"[15, 7, 34, 2, 2]"
577,0.9806,0.58,16.78441,BH,float 16,"[14, 6, 34, 2, 2]"
578,0.9806,0.58,16.997154,BH,float 16,"[14, 6, 30, 2, 2]"
579,0.9798,0.66,17.837036,BH,float 16,"[14, 4, 34, 2, 2]"
580,0.979,0.74,17.888905,BH,float 16,"[12, 4, 35, 2, 2]"
581,0.9872,-0.08,6.1523137,GA,float 16,"[15, 22, 33, 18, 9]"
582,0.9868,-0.04,6.2307954,GA,float 16,"[15, 50, 33, 12, 9]"
583,0.986,0.04,6.8208337,GA,float 16,"[13, 16, 43, 11, 11]"
584,0.9858,0.06,7.8678284,GA,float 16,"[7, 43, 6, 50, 6]"
585,0.9856,0.08,11.673122,GA,float 16,"[7, 26, 36, 16, 2]"
586,0.9848,0.16,12.746053,GA,float 16,"[7, 16, 8, 21, 2]"
587,0.9836,0.27999999999999997,12.824672,GA,float 16,"[4, 16, 29, 23, 2]"
588,0.9834,0.3,13.461938,GA,float 16,"[4, 37, 12, 8, 2]"
589,0.9828,0.36,16.794163,GA,float 16,"[7, 14, 41, 2, 2]"
590,0.9824,0.4,16.843529,GA,float 16,"[6, 16, 39, 2, 2]"
591,0.9822,0.42,17.03006,GA,float 16,"[20, 16, 6, 2, 2]"
592,0.9822,0.42,17.322062,GA,float 16,"[7, 16, 15, 2, 2]"
593,0.9818,0.45999999999999996,17.322725,GA,float 16,"[7, 16, 11, 2, 2]"
594,0.9818,0.45999999999999996,17.328497,GA,float 16,"[7, 14, 14, 2, 2]"
595,0.9814,0.5,17.721884,GA,float 16,"[4, 16, 41, 2, 2]"
596,0.9812,0.52,17.935976,GA,float 16,"[4, 16, 23, 2, 2]"
597,0.9812,0.52,17.936312,GA,float 16,"[4, 16, 20, 2, 2]"
598,0.981,0.54,18.278215,GA,float 16,"[4, 9, 15, 2, 2]"
599,0.9796,0.6799999999999999,18.92216,GA,float 16,"[7, 16, 4, 2, 2]"
600,0.9776,0.88,19.85615,GA,float 16,"[4, 16, 4, 2, 2]"
601,0.977,0.9400000000000001,19.875109,GA,float 16,"[4, 10, 4, 2, 2]"
602,0.988,-0.16,5.326868,PSO,float 16,"[19, 35, 17, 22, 33]"
603,0.9876,-0.12,5.6593037,PSO,float 16,"[23, 26, 26, 26, 30]"
604,0.9874,-0.1,5.947051,PSO,float 16,"[15, 31, 19, 18, 29]"
605,0.9872,-0.08,7.204463,PSO,float 16,"[15, 15, 23, 23, 6]"
606,0.9868,-0.04,7.511857,PSO,float 16,"[16, 12, 15, 21, 6]"
607,0.9866,-0.02,7.733486,PSO,float 16,"[12, 28, 34, 4, 29]"
608,0.9854,0.1,11.624113,PSO,float 16,"[19, 8, 19, 18, 2]"
609,0.9822,0.42,12.487851,PSO,float 16,"[3, 23, 38, 2, 32]"
610,0.982,0.44,12.496451,PSO,float 16,"[3, 26, 34, 2, 29]"
611,0.982,0.44,13.083,PSO,float 16,"[3, 23, 26, 2, 13]"
612,0.982,0.44,13.083112,PSO,float 16,"[3, 23, 25, 2, 13]"
613,0.982,0.44,13.105835,PSO,float 16,"[3, 20, 26, 2, 11]"
614,0.9818,0.45999999999999996,13.618341,PSO,float 16,"[3, 19, 25, 2, 8]"
615,0.9812,0.52,13.632862,PSO,float 16,"[3, 19, 24, 2, 7]"
616,0.981,0.54,13.662309,PSO,float 16,"[3, 19, 24, 2, 5]"
617,0.981,0.54,13.664634,PSO,float 16,"[3, 18, 22, 2, 5]"
618,0.9804,0.6,14.67696,PSO,float 16,"[3, 18, 25, 2, 4]"
619,0.9798,0.66,14.677183,PSO,float 16,"[3, 18, 23, 2, 4]"
620,0.9874,-0.1,5.282195,BH,float 16,"[21, 33, 26, 28, 37]"
621,0.9872,-0.08,6.0574245,BH,float 16,"[11, 18, 26, 28, 32]"
622,0.9866,-0.02,6.865856,BH,float 16,"[7, 14, 22, 30, 28]"
623,0.9866,-0.02,7.40899,BH,float 16,"[7, 8, 25, 32, 26]"
624,0.9862,0.02,7.5102,BH,float 16,"[6, 8, 25, 24, 18]"
625,0.986,0.04,8.821078,BH,float 16,"[3, 12, 5, 32, 22]"
626,0.9836,0.27999999999999997,10.215078,BH,float 16,"[3, 3, 6, 33, 22]"
627,0.9828,0.36,10.437829,BH,float 16,"[3, 3, 6, 26, 20]"
628,0.9824,0.4,10.758192,BH,float 16,"[3, 3, 8, 27, 13]"
629,0.9824,0.4,10.759758,BH,float 16,"[3, 3, 8, 24, 13]"
630,0.9812,0.52,11.817072,BH,float 16,"[3, 3, 4, 26, 14]"
631,0.9796,0.6799999999999999,11.859315,BH,float 16,"[3, 3, 4, 25, 9]"
632,0.9792,0.72,12.853798,BH,float 16,"[3, 12, 2, 31, 36]"
633,0.979,0.74,12.874721,BH,float 16,"[3, 12, 2, 35, 22]"
634,0.9788,0.76,13.118082,BH,float 16,"[3, 10, 2, 31, 17]"
635,0.9782,0.8200000000000001,13.623876,BH,float 16,"[3, 8, 2, 31, 20]"
636,0.977,0.9400000000000001,13.6355915,BH,float 16,"[3, 8, 2, 29, 18]"
637,0.987,-0.06,5.5432415,GA,float 16,"[16, 20, 23, 35, 33]"
638,0.9866,-0.02,5.7515903,GA,float 16,"[30, 50, 23, 21, 9]"
639,0.9862,0.02,10.836244,GA,float 16,"[45, 48, 7, 38, 2]"
640,0.985,0.13999999999999999,11.733404,GA,float 16,"[6, 22, 13, 44, 2]"
641,0.985,0.13999999999999999,12.554546,GA,float 16,"[28, 28, 25, 4, 2]"
642,0.9848,0.16,13.027351,GA,float 16,"[18, 19, 13, 4, 2]"
643,0.9846,0.18,13.319145,GA,float 16,"[12, 19, 13, 4, 2]"
644,0.983,0.33999999999999997,14.896233,GA,float 16,"[21, 4, 13, 4, 2]"
645,0.9824,0.4,16.073248,GA,float 16,"[28, 24, 13, 2, 2]"
646,0.9824,0.4,16.13414,GA,float 16,"[24, 12, 17, 2, 2]"
647,0.9806,0.58,19.657759,GA,float 16,"[3, 29, 3, 2, 2]"
648,0.9804,0.6,19.674208,GA,float 16,"[3, 21, 3, 2, 2]"
649,0.9768,0.96,20.545132,GA,float 16,"[3, 5, 3, 2, 2]"
650,0.9874,-0.1,6.0847015,PSO,float 16,"[27, 15, 26, 43, 14]"
651,0.987,-0.06,6.355774,PSO,float 16,"[23, 15, 13, 30, 20]"
652,0.9868,-0.04,6.7047586,PSO,float 16,"[6, 26, 19, 14, 39]"
653,0.9866,-0.02,8.539278,PSO,float 16,"[7, 31, 10, 4, 45]"
654,0.9852,0.12,8.705013,PSO,float 16,"[4, 14, 17, 8, 19]"
655,0.985,0.13999999999999999,8.840257,PSO,float 16,"[3, 18, 5, 18, 13]"
656,0.984,0.24,9.904493,PSO,float 16,"[4, 9, 33, 14, 3]"
657,0.984,0.24,11.749805,PSO,float 16,"[7, 27, 14, 2, 41]"
658,0.983,0.33999999999999997,11.777021,PSO,float 16,"[6, 19, 19, 2, 17]"
